x,y,z,intensity,gps_time,label,global_id
746058.29652100,2574344.69990479,451.65396118,5397,4513.56591797,30,708010003
746058.16407471,2574344.74070679,451.41586304,10794,4513.56591797,30,708010003
746058.63740234,2574344.87409912,452.13485718,6425,4513.56591797,30,708010003
746058.43989258,2574344.75471436,451.89886475,257,4513.56591797,30,708010003
746058.28577881,2574344.73908936,451.66394043,11565,4513.56591797,30,708010003
746058.15089111,2574344.77430664,451.42544556,8224,4513.56591797,30,708010003
746058.42310791,2574344.78138672,451.91156006,257,4513.56591797,30,708010003
746058.25391846,2574344.72459351,451.67965698,3855,4513.56591797,30,708010003
746058.13880615,2574344.81169067,451.43475342,6682,4513.56591797,30,708010003
746058.65491943,2574345.05131470,452.15765381,5397,4513.56591797,30,708010003
746058.39509277,2574344.77589355,451.92535400,257,4513.56591797,30,708010003
746058.22852783,2574344.72450195,451.69323730,2313,4513.56591797,30,708010003
746058.13410645,2574344.87168823,451.44143677,7967,4513.56591797,30,708010003
746058.69062500,2574345.20970093,452.16784668,4369,4513.56591797,30,708010003
746058.39136963,2574344.83149658,451.93515015,257,4513.56591797,30,708010003
746058.20972900,2574344.73869263,451.70495605,2313,4513.56591797,30,708010003
746058.12849121,2574344.92979370,451.44854736,7967,4513.56591797,30,708010003
746058.74409180,2574345.41261230,452.17684937,4369,4513.56591797,30,708010003
746058.37867432,2574344.86689697,451.94674683,1542,4513.56591797,30,708010003
746058.12550049,2574344.99320923,451.45434570,5911,4513.56591797,30,708010003
746058.79578857,2574345.61830078,452.18725586,4369,4513.56591797,30,708010003
746058.34412842,2574344.84010254,451.96105957,1028,4513.56591797,30,708010003
746058.18922119,2574344.82020508,451.72445679,8481,4513.56591797,30,708010003
746058.11671143,2574345.04380737,451.46264648,5911,4513.56591797,30,708010003
746058.32850342,2574344.86790405,451.97314453,1028,4513.56591797,30,708010003
746058.18458252,2574344.88011108,451.73315430,9252,4513.56591797,30,708010003
746058.10639648,2574345.09071289,451.47143555,5654,4513.56591797,30,708010003
746058.30177002,2574344.86570679,451.98675537,1028,4513.56591797,30,708010003
746058.10810547,2574345.17539917,451.47625732,5654,4513.56591797,30,708010003
746058.28651123,2574344.89530884,451.99884033,3598,4513.56591797,30,708010003
746058.10572510,2574345.24888550,451.48245239,8224,4513.56591797,30,708010003
746058.28797607,2574344.97190796,452.00885010,5654,4513.56591797,30,708010003
746058.19489746,2574345.13719116,451.75424194,771,4513.56591797,30,708010003
746058.09620361,2574345.30140625,451.49114990,5654,4513.56591797,30,708010003
746058.29432373,2574345.06361328,452.01855469,5654,4513.56591797,30,708010003
746058.18177490,2574345.17631470,451.76535034,771,4513.56591797,30,708010003
746058.11152344,2574345.43379150,451.49145508,8224,4513.56591797,30,708010003
746058.17152100,2574345.22499023,451.77575684,771,4513.56640625,30,708010003
746058.29481201,2574345.21720825,452.03976440,257,4513.56640625,30,708010003
746058.18452148,2574345.34141479,451.78085327,771,4513.56640625,30,708010003
746058.09412842,2574345.54649292,451.50836182,3855,4513.56640625,30,708010003
746058.29560547,2574345.29368530,452.04995728,257,4513.56640625,30,708010003
746058.18702393,2574345.42768799,451.78836060,771,4513.56640625,30,708010003
746058.08900146,2574345.61408936,451.51544189,3855,4513.56640625,30,708010003
746058.30561523,2574345.39851318,452.05944824,257,4513.56640625,30,708010003
746058.19208984,2574345.52778564,451.79583740,2313,4513.56640625,30,708010003
746058.08869629,2574345.70298706,451.52145386,4112,4513.56640625,30,708010003
746058.30677490,2574345.48741089,452.07125854,1285,4513.56640625,30,708010003
746058.18580322,2574345.59791504,451.80645752,771,4513.56640625,30,708010003
746058.08900146,2574345.79591309,451.52734375,4112,4513.56640625,30,708010003
746058.30738525,2574345.57200562,452.08276367,2056,4513.56640625,30,708010003
746058.19160156,2574345.70390259,451.81423950,771,4513.56640625,30,708010003
746058.08692627,2574345.88740479,451.53436279,3855,4513.56640625,30,708010003
746058.30378418,2574345.64961182,452.09545898,4626,4513.56640625,30,708010003
746058.20130615,2574345.82951294,451.82183838,771,4513.56640625,30,708010003
746058.08729248,2574345.98420654,451.54043579,3855,4513.56640625,30,708010003
746058.31031494,2574345.75111328,452.10626221,5140,4513.56640625,30,708010003
746058.20997314,2574345.94468628,451.82894897,771,4513.56640625,30,708010003
746058.09040527,2574346.09260498,451.54565430,3341,4513.56640625,30,708010003
746058.31751709,2574345.86070190,452.11773682,4626,4513.56640625,30,708010003
746058.21088867,2574346.04139648,451.83834839,771,4513.56640625,30,708010003
746058.09656982,2574346.21449219,451.55004883,4112,4513.56640625,30,708010003
746058.32581787,2574345.97608887,452.12954712,3855,4513.56640625,30,708010003
746058.20740967,2574346.12071167,451.84814453,2313,4513.56640625,30,708010003
746058.09858398,2574346.31889282,451.55566406,3084,4513.56640625,30,708010003
746058.19208984,2574346.16151367,451.86035156,771,4513.56640625,30,708010003
746058.10322266,2574346.43489014,451.56045532,2570,4513.56640625,30,708010003
746058.21241455,2574346.32929932,451.86663818,771,4513.56640625,30,708010003
746058.21717529,2574346.44749390,451.87594604,771,4513.56640625,30,708010003
746058.13288574,2574346.76029907,451.56494141,771,4513.56640625,30,708010003
746058.22028809,2574346.56190430,451.88586426,771,4513.56640625,30,708010003
746058.15369873,2574346.95030151,451.56573486,257,4513.56640625,30,708010003
746058.23548584,2574346.72679077,451.89456177,771,4513.56689453,30,708010003
746058.16138916,2574347.09611450,451.57073975,771,4513.56689453,30,708010003
746058.23872070,2574346.84709106,451.90493774,2313,4513.56689453,30,708010003
746058.14967041,2574347.17079102,451.58166504,1285,4513.56689453,30,708010003
746058.21998291,2574346.88630615,451.91854858,771,4513.56689453,30,708010003
746058.15192871,2574347.30140625,451.58856201,1285,4513.56689453,30,708010003
746059.01557617,2574344.53541504,451.19015503,13364,4513.66162109,30,708010003
746058.99580078,2574344.54130493,451.20715332,21331,4513.66162109,30,708010003
746058.79108887,2574344.52558838,451.01345825,5397,4513.66162109,30,708010003
746058.96461182,2574344.53330933,451.23016357,7710,4513.66162109,30,708010003
746058.75819092,2574344.51188599,451.03784180,22102,4513.66162109,30,708010003
746058.93531494,2574344.51921020,451.25006104,2827,4513.66162109,30,708010003
746058.73060303,2574344.49940430,451.05795288,24158,4513.66162109,30,708010003
746059.11372070,2574344.52690063,451.46615601,19789,4513.66162109,30,708010003
746058.92402344,2574344.54249512,451.26416016,5911,4513.66162109,30,708010003
746058.69898682,2574344.47761475,451.07965088,22102,4513.66162109,30,708010003
746059.08741455,2574344.52229248,451.48513794,22359,4513.66162109,30,708010003
746058.90070801,2574344.54548584,451.28326416,3598,4513.66162109,30,708010003
746058.67390137,2574344.47248779,451.09915161,20046,4513.66162109,30,708010003
746059.05842285,2574344.51469360,451.50534058,25700,4513.66162109,30,708010003
746058.87989502,2574344.55131470,451.30096436,2827,4513.66162109,30,708010003
746058.65510254,2574344.48411499,451.11663818,20046,4513.66162109,30,708010003
746059.27900391,2574344.59999023,451.71743774,12336,4513.66210938,30,708010003
746059.03480225,2574344.51521240,451.52365112,25700,4513.66210938,30,708010003
746058.85670166,2574344.55171143,451.31945801,2313,4513.66210938,30,708010003
746058.63410645,2574344.48780762,451.13446045,20046,4513.66210938,30,708010003
746059.26020508,2574344.61149536,451.73474121,1799,4513.66210938,30,708010003
746059.01289063,2574344.51921020,451.54135132,25700,4513.66210938,30,708010003
746058.83247070,2574344.55018555,451.33813477,2313,4513.66210938,30,708010003
746058.99372559,2574344.52839600,451.55856323,25700,4513.66210938,30,708010003
746058.79530029,2574344.51969849,451.36083984,1028,4513.66210938,30,708010003
746058.59809570,2574344.50929199,451.16766357,17990,4513.66210938,30,708010003
746059.24360352,2574344.67478882,451.76605225,257,4513.66210938,30,708010003
746058.77039795,2574344.51600586,451.37954712,1799,4513.66210938,30,708010003
746058.58631592,2574344.53449951,451.18185425,19018,4513.66210938,30,708010003
746059.21467285,2574344.66639648,451.78494263,257,4513.66210938,30,708010003
746058.94227295,2574344.51960693,451.59564209,25700,4513.66210938,30,708010003
746058.56202393,2574344.53041016,451.20083618,21074,4513.66210938,30,708010003
746058.70972900,2574345.37589966,450.84704590,2056,4513.66210938,30,708010003
746059.17768555,2574344.64189087,451.80505371,771,4513.66210938,30,708010003
746058.72492676,2574344.51740967,451.41574097,14649,4513.66210938,30,708010003
746058.54377441,2574344.54090820,451.21743774,21074,4513.66210938,30,708010003
746059.46522217,2574344.82789551,452.01675415,1285,4513.66210938,30,708010003
746059.16151123,2574344.65809570,451.82205200,257,4513.66210938,30,708010003
746058.90369873,2574344.53739868,451.62985229,24929,4513.66210938,30,708010003
746058.70509033,2574344.52430664,451.43295288,21331,4513.66210938,30,708010003
746058.52583008,2574344.55140625,451.23403931,21074,4513.66210938,30,708010003
746058.34437256,2574344.57160889,451.03726196,25700,4513.66210938,30,708010003
746058.28681641,2574344.92509399,450.76925659,1028,4513.66210938,30,708010003
746059.44837646,2574344.84449707,452.03436279,1285,4513.66210938,30,708010003
746059.14350586,2574344.67069946,451.83926392,257,4513.66210938,30,708010003
746058.88612061,2574344.54740845,451.64584351,23387,4513.66210938,30,708010003
746058.68360596,2574344.52738892,451.45056152,24415,4513.66210938,30,708010003
746058.50068359,2574344.54521118,451.25323486,22102,4513.66210938,30,708010003
746058.32941895,2574344.58680664,451.05194092,25700,4513.66259766,30,708010003
746058.25599365,2574344.90260254,450.79345703,1542,4513.66259766,30,708010003
746059.43171387,2574344.85859619,452.05123901,514,4513.66259766,30,708010003
746059.11750488,2574344.66490112,451.85684204,257,4513.66259766,30,708010003
746058.86091309,2574344.54341064,451.66415405,24929,4513.66259766,30,708010003
746058.30762939,2574344.58781372,451.07015991,25700,4513.66259766,30,708010003
746058.23011475,2574344.89039551,450.81436157,1542,4513.66259766,30,708010003
746059.40919189,2574344.86448608,452.06945801,2056,4513.66259766,30,708010003
746059.09492188,2574344.66828857,451.87466431,257,4513.66259766,30,708010003
746058.83991699,2574344.54609619,451.68084717,24929,4513.66259766,30,708010003
746058.64552002,2574344.54188477,451.48385620,23130,4513.66259766,30,708010003
746058.45991211,2574344.55229126,451.28753662,25700,4513.66259766,30,708010003
746058.28681641,2574344.58808838,451.08755493,25700,4513.66259766,30,708010003
746058.20930176,2574344.89530884,450.83255005,1542,4513.66259766,30,708010003
746059.38398438,2574344.86250244,452.08694458,514,4513.66259766,30,708010003
746059.08039551,2574344.68550049,451.89065552,257,4513.66259766,30,708010003
746058.81971436,2574344.55268799,451.69805908,25700,4513.66259766,30,708010003
746058.61927490,2574344.53388916,451.50274658,19532,4513.66259766,30,708010003
746058.43958740,2574344.55448853,451.30435181,25700,4513.66259766,30,708010003
746058.26240234,2574344.58158813,451.10696411,25700,4513.66259766,30,708010003
746058.18427734,2574344.88459717,450.85293579,1542,4513.66259766,30,708010003
746059.35517578,2574344.85569702,452.10543823,5140,4513.66259766,30,708010003
746059.05958252,2574344.69248901,451.90814209,257,4513.66259766,30,708010003
746058.80537109,2574344.56959473,451.71343994,9509,4513.66259766,30,708010003
746058.59711914,2574344.53239380,451.51983643,19532,4513.66259766,30,708010003
746058.42139893,2574344.56440674,451.32095337,25700,4513.66259766,30,708010003
746058.24439697,2574344.58900391,451.12295532,25700,4513.66259766,30,708010003
746058.16291504,2574344.88740479,450.87145996,1542,4513.66259766,30,708010003
746059.34101563,2574344.87480103,452.12216187,9509,4513.66259766,30,708010003
746059.03278809,2574344.68440186,451.92565918,257,4513.66259766,30,708010003
746058.57557373,2574344.53498779,451.53735352,20560,4513.66259766,30,708010003
746058.40107422,2574344.56639038,451.33773804,25700,4513.66259766,30,708010003
746058.22761230,2574344.60261475,451.13876343,25700,4513.66259766,30,708010003
746058.14179688,2574344.88770996,450.88943481,1542,4513.66259766,30,708010003
746059.31940918,2574344.88200317,452.14025879,5911,4513.66259766,30,708010003
746059.05170898,2574344.77390991,451.93865967,257,4513.66259766,30,708010003
746058.55958252,2574344.54798828,451.55276489,20560,4513.66259766,30,708010003
746058.37757568,2574344.56318604,451.35614014,25700,4513.66259766,30,708010003
746058.21082764,2574344.61588989,451.15466309,25700,4513.66259766,30,708010003
746059.35737305,2574345.00669800,452.15536499,5140,4513.66259766,30,708010003
746059.14228516,2574345.01509033,451.94393921,514,4513.66259766,30,708010003
746058.87849121,2574344.88719116,451.74066162,771,4513.66259766,30,708010003
746058.35780029,2574344.56928955,451.37326050,25700,4513.66259766,30,708010003
746058.19239502,2574344.62559448,451.17126465,25700,4513.66259766,30,708010003
746058.11079102,2574344.93040405,450.92013550,1028,4513.66259766,30,708010003
746059.06580811,2574344.90870605,451.96884155,514,4513.66308594,30,708010003
746058.91401367,2574345.02360474,451.74923706,771,4513.66308594,30,708010003
746058.51887207,2574344.56050049,451.58764648,20560,4513.66308594,30,708010003
746058.34010010,2574344.58299194,451.39013672,25700,4513.66308594,30,708010003
746058.17060547,2574344.62809692,451.18984985,25700,4513.66308594,30,708010003
746058.12849121,2574345.04829346,450.91674805,1028,4513.66308594,30,708010003
746058.98572998,2574344.79051147,451.99273682,257,4513.66308594,30,708010003
746058.89899902,2574345.04490601,451.76635742,771,4513.66308594,30,708010003
746058.32307129,2574344.59620605,451.40615845,25700,4513.66308594,30,708010003
746058.15559082,2574344.64689575,451.20486450,23644,4513.66308594,30,708010003
746058.15809326,2574345.20381104,450.90686035,1542,4513.66308594,30,708010003
746058.94270020,2574344.74980103,452.01254272,257,4513.66308594,30,708010003
746058.82368164,2574344.92909180,451.79364014,771,4513.66308594,30,708010003
746058.47877197,2574344.57231079,451.62176514,19532,4513.66308594,30,708010003
746058.30042725,2574344.59440552,451.42425537,25700,4513.66308594,30,708010003
746058.14118652,2574344.66740356,451.21963501,19532,4513.66308594,30,708010003
746058.15278320,2574345.25678955,450.91665649,1542,4513.66308594,30,708010003
746058.92170410,2574344.75608765,452.03005981,257,4513.66308594,30,708010003
746058.68067627,2574344.65541016,451.83154297,771,4513.66308594,30,708010003
746058.46027832,2574344.58158813,451.63845825,19532,4513.66308594,30,708010003
746058.27772217,2574344.59269653,451.44226074,22102,4513.66308594,30,708010003
746058.13331299,2574344.70649658,451.23165894,17476,4513.66308594,30,708010003
746058.12989502,2574345.25730835,450.93615723,771,4513.66308594,30,708010003
746058.91242676,2574344.78761230,452.04653931,257,4513.66308594,30,708010003
746058.66029053,2574344.65901123,451.84805298,771,4513.66308594,30,708010003
746058.26337891,2574344.61299072,451.45733643,25700,4513.66308594,30,708010003
